dt,spend,userid
2024-09-25T14:38:11+09:00,00:14:40,3524
2024-09-25T14:38:14+09:00,00:00:00,2870
2024-09-25T14:38:22+09:00,00:00:14,718
2024-09-25T14:38:58+09:00,00:00:00,2338
2024-09-25T14:39:15+09:00,00:09:27,703
2024-09-25T14:40:51+09:00,00:03:00,3157
2024-09-25T14:40:55+09:00,00:00:00,695
2024-09-25T14:42:24+09:00,00:00:00,2345
2024-09-25T14:50:34+09:00,00:01:48,1755
2024-09-25T16:43:09+09:00,07:14:18,3464
2024-09-25T16:43:25+09:00,04:42:05,1432
2024-09-25T16:43:27+09:00,07:15:37,3524
2024-09-25T16:50:23+09:00,00:40:57,2345
2024-09-25T16:59:15+09:00,00:00:00,1201
2024-09-25T17:01:35+09:00,00:00:00,695
2024-09-25T17:07:40+09:00,00:17:31,861
2024-09-25T17:07:49+09:00,00:00:25,2592
2024-09-25T17:09:47+09:00,00:00:00,896
2024-09-25T17:11:28+09:00,00:18:02,296
2024-09-25T17:13:21+09:00,00:00:00,2607
2024-09-25T17:14:21+09:00,00:00:00,1604
2024-09-25T17:15:12+09:00,00:00:25,1149
2024-09-25T17:17:35+09:00,00:09:39,189
2024-09-25T17:35:42+09:00,00:02:00,254
2024-09-25T17:45:01+09:00,00:19:50,1202
2024-09-25T17:50:21+09:00,00:00:00,1604
2024-09-25T17:50:22+09:00,00:05:36,14
2024-09-25T17:53:31+09:00,00:00:51,3209
2024-09-25T18:01:13+09:00,00:00:55,1256
2024-09-25T18:07:41+09:00,00:00:00,3140
2024-09-25T18:08:44+09:00,00:42:07,2345
2024-09-25T18:09:35+09:00,00:00:00,2607
2024-09-25T18:11:41+09:00,00:00:00,3506
2024-09-25T18:14:37+09:00,00:00:11,523
2024-09-25T18:15:52+09:00,00:00:00,847
2024-09-25T18:17:00+09:00,00:00:09,3538
2024-09-25T18:19:06+09:00,00:00:20,861
2024-09-25T18:23:13+09:00,00:00:00,3422
2024-09-25T18:25:02+09:00,00:00:13,688
2024-09-25T18:45:33+09:00,01:34:13,189
2024-09-25T18:56:26+09:00,00:00:28,819
2024-09-25T18:56:32+09:00,00:00:31,468
2024-09-25T19:03:15+09:00,00:00:00,2905
2024-09-25T19:04:40+09:00,00:00:00,14
2024-09-25T19:05:17+09:00,00:15:24,3555
2024-09-25T19:22:03+09:00,00:00:39,1604
2024-09-25T19:22:45+09:00,02:15:26,2345
2024-09-25T19:28:14+09:00,00:01:08,403
2024-09-25T19:42:33+09:00,00:00:00,14
2024-09-25T19:43:27+09:00,00:00:36,703
2024-09-25T19:47:31+09:00,00:00:00,731
2024-09-25T19:48:49+09:00,00:00:00,1157
2024-09-25T19:51:24+09:00,00:00:00,3253
2024-09-25T19:54:09+09:00,00:00:00,704
2024-09-25T19:54:51+09:00,00:22:07,657
2024-09-25T19:56:07+09:00,00:00:20,2401
2024-09-25T20:07:37+09:00,00:00:00,2221
2024-09-25T20:20:31+09:00,00:00:00,703
2024-09-25T20:32:13+09:00,00:00:00,2592
2024-09-25T20:48:17+09:00,00:00:00,1599
2024-09-25T20:52:50+09:00,00:00:00,1988
2024-09-25T20:52:58+09:00,00:00:00,657
2024-09-25T20:53:43+09:00,00:18:41,189
2024-09-25T21:03:52+09:00,00:00:00,2905
2024-09-25T21:22:12+09:00,00:00:00,1717
2024-09-25T21:43:43+09:00,00:00:20,657
2024-09-25T21:44:50+09:00,00:00:20,706
2024-09-25T21:44:57+09:00,00:00:00,189
2024-09-25T21:45:03+09:00,00:03:23,1755
2024-09-25T21:46:26+09:00,00:00:04,703
2024-09-25T21:56:17+09:00,00:00:00,731
2024-09-25T22:10:04+09:00,00:00:00,1493
2024-09-25T22:13:19+09:00,00:00:00,3501
2024-09-25T22:19:15+09:00,00:00:00,189
2024-09-25T22:25:12+09:00,01:19:43,2345
2024-09-25T22:28:23+09:00,00:00:00,2964
2024-09-25T22:31:31+09:00,00:00:00,3238
2024-09-25T22:58:08+09:00,00:00:00,695
2024-09-25T23:00:05+09:00,00:00:00,14
2024-09-25T23:02:57+09:00,00:00:00,706
2024-09-25T23:04:24+09:00,00:00:00,520
2024-09-25T23:17:44+09:00,00:00:00,3157
2024-09-25T23:18:34+09:00,00:28:16,189
2024-09-25T23:31:30+09:00,00:00:00,1755
2024-09-25T23:57:46+09:00,00:00:00,1432
2024-09-26T00:00:36+09:00,19:40:56,3464
2024-09-26T00:00:38+09:00,00:05:00,1432
2024-09-26T00:02:33+09:00,01:24:11,189
2024-09-26T00:05:34+09:00,00:06:05,2345
2024-09-26T00:13:09+09:00,00:00:00,1605
2024-09-26T00:17:56+09:00,00:42:19,3524
2024-09-26T00:23:54+09:00,00:37:59,1755
2024-09-26T00:40:30+09:00,00:00:39,703
2024-09-26T00:43:57+09:00,00:00:00,1066
2024-09-26T00:44:44+09:00,00:00:00,2345
2024-09-26T01:33:23+09:00,00:00:00,1755
2024-09-26T01:55:14+09:00,00:00:01,3524
2024-09-26T02:18:18+09:00,00:00:01,1432
2024-09-26T02:25:53+09:00,00:44:21,1755
2024-09-26T02:25:58+09:00,01:13:23,189
2024-09-26T02:38:34+09:00,00:00:00,2345
2024-09-26T02:58:10+09:00,00:07:01,1432
2024-09-26T03:06:34+09:00,00:00:00,3524
2024-09-26T03:41:34+09:00,00:00:00,2345
2024-09-26T03:49:35+09:00,00:00:00,3524
2024-09-26T03:58:41+09:00,00:02:03,1432
2024-09-26T04:16:15+09:00,01:37:55,189
2024-09-26T04:31:56+09:00,00:00:00,703
2024-09-26T05:21:36+09:00,00:03:30,1755
2024-09-26T05:49:19+09:00,00:00:00,680
2024-09-26T05:53:30+09:00,18:04:18,3524
2024-09-26T05:53:54+09:00,00:00:00,437
2024-09-26T06:23:57+09:00,00:18:05,1755
2024-09-26T06:26:11+09:00,00:00:00,2401
2024-09-26T06:28:17+09:00,00:00:00,189
2024-09-26T06:34:07+09:00,00:00:00,495
2024-09-26T06:38:11+09:00,04:38:46,2345
2024-09-26T06:48:13+09:00,00:00:00,2070
2024-09-26T06:56:20+09:00,00:00:10,487
2024-09-26T07:06:17+09:00,00:00:00,189
2024-09-26T07:14:10+09:00,00:00:00,385
2024-09-26T07:18:30+09:00,00:00:00,2607
2024-09-26T07:19:19+09:00,00:01:06,3555
2024-09-26T07:35:02+09:00,00:01:06,1493
2024-09-26T07:35:42+09:00,00:03:56,2401
2024-09-26T07:40:34+09:00,12:51:51,1432
2024-09-26T07:42:33+09:00,00:54:15,189
2024-09-26T07:47:54+09:00,00:00:06,843
2024-09-26T08:03:14+09:00,00:00:00,695
2024-09-26T08:07:01+09:00,00:00:01,1717
2024-09-26T08:08:29+09:00,00:00:00,847
2024-09-26T08:10:40+09:00,00:14:16,523
2024-09-26T08:11:26+09:00,00:51:24,2870
2024-09-26T08:14:08+09:00,00:00:00,2401
2024-09-26T08:25:49+09:00,00:00:00,1952
2024-09-26T08:31:27+09:00,00:00:01,88
2024-09-26T08:32:34+09:00,00:13:57,2592
2024-09-26T08:38:48+09:00,00:00:00,437
2024-09-26T08:39:23+09:00,00:06:53,703
2024-09-26T08:41:28+09:00,00:00:00,2219
2024-09-26T08:53:43+09:00,00:00:40,3056
2024-09-26T09:06:18+09:00,00:00:00,657
2024-09-26T09:07:14+09:00,00:00:00,3345
2024-09-26T09:12:11+09:00,00:00:00,487
2024-09-26T09:15:10+09:00,00:01:01,695
2024-09-26T09:24:24+09:00,00:00:00,437
2024-09-26T09:26:05+09:00,00:00:00,520
2024-09-26T09:27:26+09:00,00:06:50,703
2024-09-26T09:27:47+09:00,00:17:26,1493
2024-09-26T09:34:29+09:00,00:37:45,2870
2024-09-26T09:36:15+09:00,00:00:00,847
2024-09-26T09:36:37+09:00,00:00:00,3407
2024-09-26T09:39:09+09:00,00:00:00,657
2024-09-26T10:03:47+09:00,00:00:00,3345
2024-09-26T10:07:24+09:00,00:16:24,703
2024-09-26T10:10:16+09:00,00:00:00,189
2024-09-26T10:10:25+09:00,00:00:00,1553
2024-09-26T10:11:59+09:00,00:03:51,2607
2024-09-26T10:14:41+09:00,00:28:07,437
2024-09-26T10:26:18+09:00,00:00:00,14
2024-09-26T10:26:27+09:00,02:40:29,296
2024-09-26T10:31:23+09:00,00:00:00,1655
2024-09-26T10:39:06+09:00,00:00:00,1493
2024-09-26T10:45:40+09:00,00:00:00,189
2024-09-26T10:51:45+09:00,00:12:24,3253
2024-09-26T10:55:41+09:00,00:00:00,1272
2024-09-26T11:00:00+09:00,00:00:00,703
2024-09-26T11:05:26+09:00,00:00:00,14
2024-09-26T11:23:46+09:00,00:01:08,2153
2024-09-26T11:25:45+09:00,00:00:00,2592
2024-09-26T11:30:08+09:00,00:00:00,189
2024-09-26T11:34:00+09:00,00:00:00,657
2024-09-26T11:42:04+09:00,00:00:00,731
2024-09-26T11:42:13+09:00,00:00:00,14
2024-09-26T11:46:42+09:00,00:00:00,2870
2024-09-26T11:47:01+09:00,00:00:20,2934
2024-09-26T12:07:53+09:00,00:00:00,2345
2024-09-26T12:10:10+09:00,00:18:53,2592
2024-09-26T12:22:10+09:00,00:38:59,2607
2024-09-26T12:35:38+09:00,00:18:00,1655
2024-09-26T12:43:37+09:00,00:22:47,2345
2024-09-26T12:52:31+09:00,00:22:05,3555
2024-09-26T12:52:49+09:00,00:10:56,14
2024-09-26T12:53:42+09:00,00:03:00,3238
2024-09-26T12:55:33+09:00,00:05:20,695
2024-09-26T13:07:35+09:00,00:00:06,3253
2024-09-26T13:19:50+09:00,00:00:00,520
2024-09-26T13:34:03+09:00,00:00:00,2592
2024-09-26T13:39:01+09:00,00:00:00,3501
2024-09-26T13:39:55+09:00,00:00:00,118
2024-09-26T13:40:00+09:00,00:00:00,703
2024-09-26T13:40:42+09:00,01:09:45,296
2024-09-26T13:46:29+09:00,00:15:15,2345
2024-09-26T14:04:36+09:00,00:00:00,3157
2024-09-26T14:10:43+09:00,00:00:13,1755
2024-09-26T14:11:30+09:00,00:00:00,680
2024-09-26T14:37:48+09:00,00:00:00,703
2024-09-26T14:56:08+09:00,00:00:00,1652
2024-09-26T14:56:59+09:00,00:00:00,1755
2024-09-26T15:01:22+09:00,00:00:13,3555
2024-09-26T15:05:07+09:00,00:00:00,1272
2024-09-26T15:12:01+09:00,00:00:00,1604
2024-09-26T15:18:10+09:00,00:00:01,695
2024-09-26T15:45:17+09:00,00:00:00,2220
2024-09-26T15:51:48+09:00,00:00:00,695
2024-09-26T15:51:54+09:00,00:00:00,2221
2024-09-26T15:52:10+09:00,02:06:38,2345
2024-09-26T15:53:49+09:00,00:00:00,625
2024-09-26T15:55:27+09:00,00:00:00,88
2024-09-26T15:56:21+09:00,00:06:24,189
2024-09-26T16:00:50+09:00,00:13:33,1755
2024-09-26T16:11:13+09:00,00:00:47,1493
2024-09-26T16:12:37+09:00,00:54:46,2778
2024-09-26T16:13:08+09:00,00:24:31,296
2024-09-26T16:19:12+09:00,00:00:00,385
2024-09-26T16:22:15+09:00,00:00:00,487
