dt,spend,userid
2024-09-26T10:16:23+09:00,00:22:01,1432
2024-09-26T10:16:34+09:00,00:20:32,88
2024-09-26T10:16:44+09:00,00:21:39,3524
2024-09-26T10:17:09+09:00,00:00:00,703
2024-09-26T10:17:52+09:00,00:00:57,3464
2024-09-26T10:19:11+09:00,00:03:15,3157
2024-09-26T10:20:53+09:00,00:00:23,1493
2024-09-26T10:24:02+09:00,00:11:08,1705
2024-09-26T10:26:25+09:00,00:00:00,2345
2024-09-26T10:28:49+09:00,00:00:00,657
2024-09-26T10:32:34+09:00,00:00:20,3253
2024-09-26T11:43:24+09:00,06:23:53,1432
2024-09-26T11:43:36+09:00,00:33:04,3345
2024-09-26T11:43:40+09:00,05:57:50,3524
2024-09-26T11:44:25+09:00,00:40:08,2592
2024-09-26T11:45:58+09:00,00:00:00,1655
2024-09-26T11:48:16+09:00,00:05:58,189
2024-09-26T11:50:06+09:00,05:04:14,2345
2024-09-26T11:51:54+09:00,00:39:18,731
2024-09-26T11:51:55+09:00,00:09:35,3257
2024-09-26T12:00:46+09:00,00:22:16,2879
2024-09-26T12:02:03+09:00,00:01:46,657
2024-09-26T12:10:25+09:00,02:04:48,703
2024-09-26T12:15:35+09:00,00:31:56,1599
2024-09-26T12:18:11+09:00,00:01:11,618
2024-09-26T12:51:10+09:00,00:00:00,2401
2024-09-26T12:52:41+09:00,00:00:00,889
2024-09-26T12:53:00+09:00,02:25:49,1366
2024-09-26T12:55:40+09:00,01:13:02,3345
2024-09-26T13:05:43+09:00,00:53:14,437
2024-09-26T13:09:26+09:00,00:36:50,189
2024-09-26T13:12:03+09:00,00:00:41,1988
2024-09-26T13:21:56+09:00,00:05:07,2401
2024-09-26T13:24:10+09:00,00:41:00,385
2024-09-26T13:24:10+09:00,01:05:17,657
2024-09-26T13:31:48+09:00,00:00:00,1652
2024-09-26T13:39:03+09:00,00:00:00,889
2024-09-26T13:42:22+09:00,00:03:56,14
2024-09-26T13:42:55+09:00,00:00:00,847
2024-09-26T13:49:36+09:00,01:01:26,1604
2024-09-26T13:50:12+09:00,00:00:00,2070
2024-09-26T13:51:31+09:00,00:00:00,403
2024-09-26T14:14:55+09:00,00:01:25,211
2024-09-26T14:42:41+09:00,00:35:01,1649
2024-09-26T14:44:50+09:00,00:03:30,3345
2024-09-26T14:45:01+09:00,00:00:00,2592
2024-09-26T15:07:07+09:00,00:13:26,703
2024-09-26T15:08:35+09:00,00:43:04,520
2024-09-26T15:30:43+09:00,00:00:22,1717
2024-09-26T15:36:10+09:00,00:33:22,211
2024-09-26T15:38:27+09:00,00:05:00,657
2024-09-26T15:42:16+09:00,00:00:42,3253
2024-09-26T15:51:44+09:00,00:00:00,437
2024-09-26T15:55:32+09:00,04:05:34,1366
2024-09-26T16:24:05+09:00,00:11:45,1649
2024-09-26T16:24:25+09:00,00:00:04,703
2024-09-26T16:27:40+09:00,00:00:00,88
2024-09-26T17:08:57+09:00,00:00:15,703
2024-09-26T17:22:07+09:00,00:00:00,927
2024-09-26T17:37:45+09:00,00:03:27,2345
2024-09-26T18:03:47+09:00,00:00:00,189
2024-09-26T18:06:49+09:00,00:00:00,1281
2024-09-26T18:23:01+09:00,02:33:39,3524
2024-09-26T18:28:12+09:00,00:30:50,2345
2024-09-26T18:34:38+09:00,00:00:01,3555
2024-09-26T18:43:09+09:00,00:00:00,657
2024-09-26T18:50:42+09:00,00:02:21,189
2024-09-26T18:54:12+09:00,00:00:00,847
2024-09-26T19:56:00+09:00,00:58:36,1432
2024-09-26T20:01:54+09:00,00:00:00,703
2024-09-26T20:38:10+09:00,00:38:42,1366
2024-09-26T20:39:17+09:00,00:04:17,2345
2024-09-26T20:41:13+09:00,00:00:00,2952
2024-09-26T22:43:26+09:00,00:00:00,62
2024-09-27T05:11:41+09:00,00:04:11,1756
2024-09-27T07:42:20+09:00,13:31:08,3524
2024-09-27T07:42:25+09:00,01:52:05,703
2024-09-27T07:43:10+09:00,00:27:42,88
2024-09-27T07:58:09+09:00,08:44:39,2345
2024-09-27T08:09:00+09:00,09:47:16,1432
2024-09-27T09:06:44+09:00,00:00:00,657
2024-09-27T09:26:10+09:00,00:18:50,88
2024-09-27T09:48:44+09:00,00:51:00,657
2024-09-27T09:53:29+09:00,00:19:59,551
2024-09-27T10:13:07+09:00,00:00:00,703
2024-09-27T10:14:58+09:00,00:00:00,1115
2024-09-27T10:15:23+09:00,00:00:00,1272
2024-09-27T10:34:02+09:00,00:00:00,88
2024-09-27T10:51:43+09:00,00:00:00,703
2024-09-27T11:23:03+09:00,00:30:13,1655
2024-09-27T11:23:15+09:00,00:40:49,680
2024-09-27T11:24:30+09:00,00:07:18,189
2024-09-27T11:29:00+09:00,00:03:02,385
2024-09-27T11:45:43+09:00,02:30:28,657
2024-09-27T11:47:06+09:00,00:00:00,3253
2024-09-27T11:49:55+09:00,00:01:00,1855
2024-09-27T11:54:51+09:00,00:00:00,861
2024-09-27T12:05:30+09:00,01:11:37,703
2024-09-27T12:10:19+09:00,00:00:00,1202
2024-09-27T12:12:04+09:00,00:04:40,2970
2024-09-27T12:16:13+09:00,00:08:06,1272
2024-09-27T12:18:27+09:00,00:01:35,896
2024-09-27T12:23:38+09:00,00:00:00,189
2024-09-27T12:24:01+09:00,00:00:01,88
2024-09-27T12:29:24+09:00,00:34:33,2607
2024-09-27T12:30:01+09:00,00:00:00,1655
2024-09-27T12:30:08+09:00,00:32:34,437
2024-09-27T12:36:48+09:00,00:22:52,2219
2024-09-27T12:37:22+09:00,00:44:02,1702
2024-09-27T12:38:20+09:00,00:02:03,843
2024-09-27T12:45:35+09:00,00:00:00,889
2024-09-27T12:48:45+09:00,01:02:01,2970
2024-09-27T12:52:27+09:00,00:59:25,1202
2024-09-27T12:57:22+09:00,00:26:11,88
2024-09-27T13:06:55+09:00,00:18:42,1655
2024-09-27T13:12:07+09:00,00:00:00,2401
2024-09-27T13:17:20+09:00,00:10:03,2070
2024-09-27T13:19:32+09:00,00:17:58,1652
2024-09-27T13:21:53+09:00,00:12:23,2220
2024-09-27T13:32:14+09:00,00:00:00,695
2024-09-27T13:33:38+09:00,00:10:45,14
2024-09-27T13:48:06+09:00,00:03:40,1988
2024-09-27T13:56:11+09:00,00:00:00,170
2024-09-27T13:56:46+09:00,00:00:22,1149
2024-09-27T14:04:19+09:00,00:08:05,703
2024-09-27T14:07:51+09:00,00:00:00,861
2024-09-27T14:16:06+09:00,02:19:38,88
2024-09-27T14:18:02+09:00,00:34:56,2607
2024-09-27T14:25:50+09:00,00:14:34,523
2024-09-27T14:35:18+09:00,00:12:10,2401
2024-09-27T14:35:45+09:00,00:01:58,1652
2024-09-27T14:37:53+09:00,00:02:07,2220
2024-09-27T14:45:14+09:00,00:01:27,703
2024-09-27T14:50:16+09:00,00:00:00,2672
2024-09-27T15:01:10+09:00,00:28:47,657
2024-09-27T15:01:36+09:00,00:09:47,189
2024-09-27T15:02:47+09:00,00:01:31,2219
2024-09-27T15:13:27+09:00,00:06:40,2061
2024-09-27T15:16:46+09:00,00:05:55,703
2024-09-27T15:17:34+09:00,00:00:00,2952
2024-09-27T15:23:25+09:00,00:57:32,520
2024-09-27T15:28:23+09:00,00:01:01,861
2024-09-27T15:33:37+09:00,00:08:09,3238
2024-09-27T15:36:10+09:00,00:03:34,2346
2024-09-27T15:44:35+09:00,00:01:10,3253
2024-09-27T15:48:40+09:00,00:00:00,3583
2024-09-27T16:02:58+09:00,00:11:09,703
2024-09-27T16:03:27+09:00,00:00:12,211
2024-09-27T16:18:53+09:00,00:16:04,1988
2024-09-27T17:02:01+09:00,00:06:53,3451
2024-09-27T17:14:35+09:00,00:12:39,88
2024-09-27T17:20:17+09:00,00:00:00,2592
2024-09-27T17:23:14+09:00,00:02:19,2905
2024-09-27T17:36:01+09:00,00:00:09,2345
2024-09-27T17:43:03+09:00,01:18:51,2312
2024-09-27T17:44:00+09:00,00:05:34,657
2024-09-27T17:44:25+09:00,00:03:24,861
2024-09-27T18:14:44+09:00,00:04:21,1272
2024-09-27T18:15:44+09:00,00:39:04,2220
2024-09-27T18:16:26+09:00,00:03:50,2905
2024-09-27T18:23:26+09:00,00:02:00,657
2024-09-27T18:50:01+09:00,00:00:00,2646
2024-09-27T18:51:47+09:00,00:01:53,2345
2024-09-27T19:08:36+09:00,00:29:47,657
2024-09-27T19:13:50+09:00,00:00:00,3629
2024-09-27T19:36:49+09:00,00:00:50,2345
2024-09-27T19:42:44+09:00,00:00:00,2312
2024-09-27T19:49:13+09:00,00:24:42,703
2024-09-27T19:54:13+09:00,00:07:59,1263
2024-09-27T20:08:22+09:00,00:00:00,2592
2024-09-27T20:15:23+09:00,00:17:04,657
2024-09-27T20:23:46+09:00,00:00:02,2345
2024-09-27T20:31:21+09:00,00:25:27,2312
2024-09-27T20:32:56+09:00,00:00:00,2646
2024-09-27T20:59:13+09:00,00:00:00,1658
2024-09-28T00:14:36+09:00,00:00:00,1166
2024-09-28T07:18:06+09:00,00:30:37,1366
