dt,spend,userid
2024-09-26T16:11:18+09:00,06:14:24,3524
2024-09-26T16:12:05+09:00,01:02:43,2892
2024-09-26T16:12:32+09:00,00:00:07,88
2024-09-26T16:13:56+09:00,07:40:33,1166
2024-09-26T16:18:26+09:00,00:02:51,2482
2024-09-26T16:18:27+09:00,02:38:26,2345
2024-09-26T16:18:28+09:00,00:36:02,657
2024-09-26T16:20:13+09:00,00:53:11,695
2024-09-26T16:21:50+09:00,00:10:31,3407
2024-09-26T16:32:34+09:00,00:00:00,468
2024-09-26T16:36:59+09:00,00:00:01,2219
2024-09-26T16:37:39+09:00,00:00:00,819
2024-09-26T16:39:03+09:00,00:00:00,189
2024-09-26T16:43:08+09:00,00:02:56,437
2024-09-26T16:43:29+09:00,00:00:00,2870
2024-09-26T16:46:41+09:00,00:01:40,2401
2024-09-26T16:47:33+09:00,00:04:25,703
2024-09-26T16:47:55+09:00,00:02:20,1202
2024-09-26T16:54:40+09:00,00:13:33,88
2024-09-26T16:59:09+09:00,00:24:54,62
2024-09-26T17:10:02+09:00,00:00:00,3407
2024-09-26T17:19:24+09:00,00:00:11,2401
2024-09-26T17:21:47+09:00,00:00:00,2221
2024-09-26T17:23:44+09:00,00:00:00,1966
2024-09-26T17:44:01+09:00,00:00:56,889
2024-09-26T17:46:53+09:00,00:00:36,3265
2024-09-26T17:47:26+09:00,00:28:02,703
2024-09-26T17:49:42+09:00,00:00:51,189
2024-09-26T17:50:14+09:00,00:24:28,731
2024-09-26T17:50:33+09:00,00:00:00,428
2024-09-26T17:50:43+09:00,00:00:06,1652
2024-09-26T17:51:07+09:00,00:00:00,2607
2024-09-26T17:54:30+09:00,00:04:19,62
2024-09-26T18:00:58+09:00,00:15:12,3345
2024-09-26T18:06:12+09:00,00:11:50,3407
2024-09-26T18:16:43+09:00,00:00:00,2425
2024-09-26T18:18:49+09:00,00:01:35,657
2024-09-26T18:20:42+09:00,00:00:00,189
2024-09-26T18:30:20+09:00,00:00:00,2401
2024-09-26T18:46:53+09:00,00:00:00,2070
2024-09-26T18:49:32+09:00,01:28:23,703
2024-09-26T18:50:52+09:00,00:00:34,896
2024-09-26T19:19:52+09:00,00:00:00,2303
2024-09-26T19:39:21+09:00,00:00:00,1655
2024-09-26T19:44:09+09:00,00:03:08,1966
2024-09-26T19:46:29+09:00,00:01:05,3138
2024-09-26T19:49:16+09:00,00:00:04,2070
2024-09-26T19:49:20+09:00,00:00:00,3238
2024-09-26T19:51:08+09:00,00:00:00,657
2024-09-26T20:13:37+09:00,00:04:52,2219
2024-09-26T20:18:13+09:00,00:00:00,2345
2024-09-26T20:18:39+09:00,00:00:00,129
2024-09-26T20:28:29+09:00,00:00:00,657
2024-09-26T20:32:39+09:00,00:14:53,775
2024-09-26T20:32:49+09:00,00:00:00,2303
2024-09-26T20:49:28+09:00,00:00:00,520
2024-09-26T20:49:31+09:00,00:00:00,703
2024-09-26T21:01:20+09:00,00:00:00,385
2024-09-26T21:17:42+09:00,00:00:16,2345
2024-09-26T21:19:21+09:00,00:00:00,2607
2024-09-26T21:20:40+09:00,00:00:00,2838
2024-09-26T21:23:45+09:00,00:08:40,3501
2024-09-26T21:28:40+09:00,00:00:00,1655
2024-09-26T21:49:41+09:00,00:00:00,520
2024-09-26T21:51:14+09:00,00:00:00,703
2024-09-26T22:18:29+09:00,00:00:38,3555
2024-09-26T23:02:27+09:00,00:02:59,189
2024-09-26T23:06:22+09:00,00:00:00,3238
2024-09-26T23:46:21+09:00,00:00:00,657
2024-09-27T00:01:10+09:00,23:57:11,1166
2024-09-27T00:01:15+09:00,00:05:25,3524
2024-09-27T00:40:47+09:00,00:05:07,3524
2024-09-27T01:21:29+09:00,00:30:24,3524
2024-09-27T01:35:48+09:00,00:00:59,2220
2024-09-27T02:39:47+09:00,00:02:01,2220
2024-09-27T05:34:52+09:00,00:00:46,3524
2024-09-27T05:37:46+09:00,00:00:00,3451
2024-09-27T06:10:58+09:00,00:00:08,2070
2024-09-27T06:12:43+09:00,17:15:34,3524
2024-09-27T06:12:47+09:00,00:00:00,703
2024-09-27T06:41:03+09:00,00:26:49,3407
2024-09-27T06:51:26+09:00,00:00:20,2934
2024-09-27T06:53:15+09:00,00:13:20,2345
2024-09-27T06:58:33+09:00,00:00:00,1388
2024-09-27T07:14:43+09:00,00:00:00,3238
2024-09-27T07:15:37+09:00,00:00:00,2346
