dt,spend,userid
2024-10-02T12:31:49+09:00,00:00:00,703
2024-10-03T09:15:00+09:00,00:00:00,703
2024-10-03T15:13:53+09:00,00:03:41,3451
2024-10-03T15:13:53+09:00,02:38:07,3524
2024-10-03T15:14:02+09:00,00:35:56,1605
2024-10-03T15:14:14+09:00,00:55:17,14
2024-10-03T15:15:45+09:00,03:08:58,1166
2024-10-03T15:16:11+09:00,02:12:25,703
2024-10-03T15:16:19+09:00,00:29:15,1272
2024-10-03T15:17:01+09:00,00:09:02,2070
2024-10-03T15:17:05+09:00,00:01:34,2230
2024-10-03T15:17:50+09:00,00:23:26,88
2024-10-03T15:19:17+09:00,00:51:14,3555
2024-10-03T15:20:06+09:00,00:00:12,1071
2024-10-03T15:21:16+09:00,00:24:46,695
2024-10-03T15:23:44+09:00,00:10:29,2879
2024-10-03T15:23:57+09:00,02:18:12,706
2024-10-03T15:27:17+09:00,01:01:06,2345
2024-10-03T15:27:36+09:00,00:50:18,189
2024-10-03T15:28:27+09:00,00:22:08,2394
2024-10-03T15:28:28+09:00,00:49:46,329
2024-10-03T15:28:28+09:00,00:22:40,3209
2024-10-03T15:28:54+09:00,00:25:22,2905
2024-10-03T15:28:56+09:00,00:06:35,2499
2024-10-03T15:28:57+09:00,00:13:27,2607
2024-10-03T15:29:07+09:00,00:00:00,1704
2024-10-03T15:30:23+09:00,00:13:01,2431
2024-10-03T15:34:36+09:00,00:06:35,2401
2024-10-03T15:37:34+09:00,00:11:12,3637
2024-10-03T15:37:52+09:00,00:15:32,2674
2024-10-03T15:38:00+09:00,00:27:54,657
2024-10-03T15:38:29+09:00,00:00:00,420
2024-10-03T15:39:03+09:00,00:00:26,861
2024-10-03T15:39:22+09:00,00:04:17,211
2024-10-03T15:40:05+09:00,00:17:04,2611
2024-10-03T15:45:14+09:00,00:00:01,1095
2024-10-03T15:47:00+09:00,00:00:00,1284
2024-10-03T15:47:23+09:00,00:06:12,1493
2024-10-03T15:48:08+09:00,00:00:00,3040
2024-10-03T15:51:57+09:00,00:00:20,847
2024-10-03T15:57:27+09:00,00:00:00,118
2024-10-03T15:57:40+09:00,00:10:03,1366
2024-10-03T15:57:52+09:00,00:00:01,385
2024-10-03T15:58:01+09:00,00:00:00,3140
2024-10-03T15:58:48+09:00,00:00:00,2672
2024-10-03T16:07:43+09:00,00:05:00,2934
2024-10-03T16:07:53+09:00,00:02:01,1704
2024-10-03T16:08:01+09:00,00:00:01,750
2024-10-03T16:08:02+09:00,00:00:36,2070
2024-10-03T16:08:03+09:00,00:00:00,731
2024-10-03T16:08:07+09:00,00:00:04,1715
2024-10-03T16:17:18+09:00,00:00:00,537
2024-10-03T16:18:04+09:00,00:00:00,3389
2024-10-03T16:18:15+09:00,00:27:19,1284
2024-10-03T16:18:54+09:00,00:00:30,1599
2024-10-03T16:27:31+09:00,00:07:45,1778
2024-10-03T16:28:24+09:00,00:00:00,365
2024-10-03T16:28:30+09:00,00:00:00,3238
2024-10-03T16:46:00+09:00,00:10:01,843
2024-10-03T16:47:56+09:00,00:00:00,2672
2024-10-03T16:59:22+09:00,00:00:00,731
2024-10-03T17:05:28+09:00,00:00:00,2905
2024-10-03T17:06:41+09:00,00:52:18,2345
2024-10-03T17:12:38+09:00,00:00:00,2607
2024-10-03T17:16:43+09:00,00:01:50,1778
2024-10-03T17:19:24+09:00,00:00:02,1652
2024-10-03T17:24:00+09:00,00:00:00,520
2024-10-03T17:27:19+09:00,00:00:00,756
2024-10-03T17:27:28+09:00,00:01:07,1284
2024-10-03T17:27:50+09:00,00:00:00,988
2024-10-03T17:28:07+09:00,00:00:00,3116
2024-10-03T17:28:23+09:00,00:02:13,1272
2024-10-03T17:29:53+09:00,00:00:14,3405
2024-10-03T17:41:18+09:00,00:00:00,88
2024-10-03T17:47:09+09:00,00:00:00,843
2024-10-03T18:02:06+09:00,00:29:14,703
2024-10-03T18:29:59+09:00,01:01:18,3524
2024-10-03T18:42:37+09:00,00:20:06,2482
2024-10-03T18:57:43+09:00,04:54:00,1166
2024-10-03T19:04:18+09:00,00:00:47,703
2024-10-04T00:00:43+09:00,23:57:06,1166
2024-10-04T05:40:56+09:00,12:05:44,3524
2024-10-04T05:41:01+09:00,12:15:28,703
2024-10-04T05:43:10+09:00,01:13:44,2592
2024-10-04T05:58:14+09:00,00:02:14,2345
2024-10-04T06:05:11+09:00,00:50:35,329
2024-10-04T06:08:10+09:00,00:34:55,2879
2024-10-04T06:09:28+09:00,00:49:34,3451
2024-10-04T06:10:06+09:00,00:46:23,2482
2024-10-04T06:10:50+09:00,00:44:00,3231
2024-10-04T06:15:09+09:00,00:10:20,731
2024-10-04T06:15:16+09:00,00:40:43,2952
2024-10-04T06:18:34+09:00,00:00:00,2438
2024-10-04T06:19:01+09:00,00:37:30,510
2024-10-04T06:26:33+09:00,01:39:03,406
2024-10-04T06:26:45+09:00,00:05:09,2070
2024-10-04T06:27:14+09:00,00:00:43,1604
2024-10-04T06:31:45+09:00,00:04:35,88
2024-10-04T06:39:28+09:00,03:03:30,706
2024-10-04T06:39:36+09:00,00:14:52,2401
2024-10-04T06:40:29+09:00,00:13:20,911
2024-10-04T06:41:45+09:00,09:07:45,2345
2024-10-04T06:44:21+09:00,00:00:21,1541
2024-10-04T06:44:58+09:00,00:00:00,2607
2024-10-04T06:46:02+09:00,00:24:45,1071
2024-10-04T06:48:02+09:00,00:04:00,3501
2024-10-04T06:49:26+09:00,03:23:49,657
2024-10-04T06:53:00+09:00,00:00:20,118
2024-10-04T06:53:05+09:00,00:22:39,861
