dt,spend,userid
2024-10-16T15:35:21+09:00,00:00:00,2345
2024-10-17T20:53:47+09:00,00:30:56,2345
2024-10-17T20:53:50+09:00,03:05:55,3524
2024-10-17T20:55:47+09:00,00:36:01,2838
2024-10-17T20:56:14+09:00,00:18:41,1655
2024-10-17T21:01:04+09:00,00:47:45,703
2024-10-17T21:04:48+09:00,00:00:01,1071
2024-10-17T21:05:32+09:00,00:00:00,385
2024-10-17T21:05:40+09:00,00:00:00,847
2024-10-17T21:06:12+09:00,00:29:01,88
2024-10-17T21:07:07+09:00,00:00:00,586
2024-10-17T21:10:47+09:00,00:13:21,2808
2024-10-17T21:12:43+09:00,00:16:49,392
2024-10-17T21:15:19+09:00,00:18:57,2870
2024-10-17T21:17:41+09:00,00:00:00,1717
2024-10-17T21:18:27+09:00,00:00:01,3318
2024-10-17T21:22:46+09:00,00:00:00,861
2024-10-17T21:27:18+09:00,00:00:00,3562
2024-10-17T21:30:15+09:00,00:00:00,843
2024-10-17T21:32:16+09:00,00:18:31,695
2024-10-17T21:39:53+09:00,00:37:42,385
2024-10-17T21:51:26+09:00,00:21:25,189
2024-10-17T21:54:03+09:00,00:19:09,3407
2024-10-17T21:54:22+09:00,00:00:10,2070
2024-10-17T21:54:29+09:00,00:00:00,3389
2024-10-17T22:00:17+09:00,00:01:37,657
2024-10-17T22:02:11+09:00,00:00:00,2345
2024-10-17T22:04:27+09:00,00:02:15,487
2024-10-17T22:43:29+09:00,00:00:00,2607
2024-10-17T22:45:52+09:00,00:00:00,657
2024-10-17T22:47:30+09:00,00:00:00,1272
2024-10-17T22:49:38+09:00,00:00:12,703
2024-10-17T22:51:57+09:00,00:00:00,2345
2024-10-17T22:52:57+09:00,00:00:00,1149
2024-10-17T22:53:00+09:00,00:00:00,706
2024-10-17T22:54:40+09:00,00:13:54,3407
2024-10-17T23:06:44+09:00,00:00:00,586
2024-10-17T23:40:23+09:00,00:04:14,2345
2024-10-17T23:47:46+09:00,00:00:00,3407
2024-10-17T23:58:05+09:00,00:00:00,3019
2024-10-18T00:00:26+09:00,00:09:17,3524
2024-10-18T00:59:53+09:00,00:39:00,3524
2024-10-18T01:33:24+09:00,00:00:00,703
2024-10-18T03:24:02+09:00,00:00:00,3555
2024-10-18T03:43:58+09:00,00:00:07,3407
2024-10-18T03:47:37+09:00,00:00:30,3524
2024-10-18T04:58:57+09:00,00:00:00,3524
2024-10-18T05:07:42+09:00,15:03:14,2345
2024-10-18T05:37:50+09:00,18:21:45,3524
2024-10-18T05:37:58+09:00,00:00:00,703
2024-10-18T05:53:07+09:00,00:00:00,88
2024-10-18T05:59:06+09:00,00:00:00,3405
2024-10-18T06:04:00+09:00,00:03:22,2870
2024-10-18T06:13:29+09:00,02:32:01,703
2024-10-18T06:20:39+09:00,00:00:00,1717
2024-10-18T06:20:54+09:00,00:01:44,1284
2024-10-18T06:27:21+09:00,00:00:00,1166
