dt,spend,userid
2024-09-13T15:19:46+09:00,00:00:00,3157
2024-09-30T15:55:18+09:00,00:43:56,3524
2024-09-30T15:55:51+09:00,00:43:38,703
2024-09-30T15:56:11+09:00,00:13:30,2952
2024-09-30T15:56:52+09:00,00:32:11,657
2024-09-30T15:56:58+09:00,00:41:36,1705
2024-09-30T15:57:47+09:00,00:36:25,88
2024-09-30T15:57:54+09:00,00:40:00,777
2024-09-30T15:58:02+09:00,00:30:55,889
2024-09-30T15:58:59+09:00,00:29:22,2607
2024-09-30T15:59:12+09:00,00:09:20,731
2024-09-30T15:59:13+09:00,00:16:40,2221
2024-09-30T16:00:16+09:00,00:38:23,1755
2024-09-30T16:01:35+09:00,00:02:11,1903
2024-09-30T16:01:35+09:00,00:37:39,2345
2024-09-30T16:02:03+09:00,00:35:35,3555
2024-09-30T16:02:20+09:00,00:11:29,2394
2024-09-30T16:03:12+09:00,00:01:04,170
2024-09-30T16:05:05+09:00,00:08:01,437
2024-09-30T16:05:27+09:00,00:25:42,695
2024-09-30T16:06:20+09:00,00:02:38,3345
2024-09-30T16:06:34+09:00,00:12:17,211
2024-09-30T16:06:37+09:00,00:00:00,1272
2024-09-30T16:07:30+09:00,00:00:00,1724
2024-09-30T16:12:16+09:00,00:24:27,2220
2024-09-30T16:15:25+09:00,00:22:13,189
2024-09-30T16:19:04+09:00,00:09:23,487
2024-09-30T16:19:05+09:00,00:00:00,704
2024-09-30T16:19:31+09:00,00:13:54,1655
2024-09-30T16:19:47+09:00,00:00:00,1855
2024-09-30T16:19:53+09:00,00:07:52,14
2024-09-30T16:20:02+09:00,00:00:00,1717
2024-09-30T16:20:41+09:00,00:07:58,1117
2024-09-30T16:20:42+09:00,00:11:00,2258
2024-09-30T16:25:02+09:00,00:00:00,2070
2024-09-30T16:27:27+09:00,00:00:00,3238
2024-09-30T16:27:45+09:00,00:00:35,2346
2024-09-30T16:32:02+09:00,00:00:00,852
2024-09-30T16:34:41+09:00,00:03:35,3253
2024-10-10T16:55:38+09:00,05:48:41,703
2024-10-10T16:56:01+09:00,00:55:22,1705
2024-10-10T16:56:02+09:00,05:25:10,3524
2024-10-10T16:57:21+09:00,02:52:24,88
2024-10-10T16:58:22+09:00,00:00:00,296
2024-10-10T16:59:17+09:00,06:56:00,777
2024-10-10T17:00:48+09:00,03:46:02,2345
2024-10-10T17:01:00+09:00,01:33:38,2607
2024-10-10T17:01:49+09:00,00:00:00,14
2024-10-10T17:01:56+09:00,00:42:17,2672
2024-10-10T17:02:06+09:00,02:32:59,3555
2024-10-10T17:04:11+09:00,00:28:39,1272
2024-10-10T17:05:05+09:00,00:00:00,843
2024-10-10T17:08:22+09:00,00:28:11,3451
2024-10-10T17:09:00+09:00,00:00:00,1605
2024-10-10T17:09:27+09:00,00:00:00,438
2024-10-10T17:11:13+09:00,00:02:40,1604
2024-10-10T17:11:20+09:00,00:25:38,847
2024-10-10T17:12:23+09:00,00:02:55,437
2024-10-10T17:12:41+09:00,01:31:06,2070
2024-10-10T17:12:42+09:00,00:00:00,3389
2024-10-10T17:15:42+09:00,00:55:27,1655
2024-10-10T17:17:14+09:00,00:00:10,189
2024-10-10T17:19:42+09:00,00:06:31,695
2024-10-10T17:21:00+09:00,00:12:02,537
2024-10-10T17:24:42+09:00,00:59:39,329
2024-10-10T17:25:18+09:00,01:04:26,628
2024-10-10T17:26:17+09:00,00:45:22,2674
2024-10-10T17:26:21+09:00,00:01:43,3345
2024-10-10T17:30:47+09:00,00:00:00,296
2024-10-10T17:31:05+09:00,00:03:45,1765
2024-10-10T17:31:53+09:00,00:00:00,2499
2024-10-10T17:32:50+09:00,00:00:00,657
2024-10-10T17:33:13+09:00,00:36:52,406
2024-10-10T17:35:57+09:00,00:00:00,2870
2024-10-10T17:36:12+09:00,00:00:05,618
2024-10-10T17:36:56+09:00,00:16:22,1988
2024-10-10T17:39:11+09:00,00:35:18,2401
2024-10-10T17:39:46+09:00,00:01:00,2008
2024-10-10T17:41:29+09:00,00:04:59,1166
2024-10-10T17:44:23+09:00,00:28:31,1409
2024-10-10T17:48:43+09:00,00:00:51,843
2024-10-10T17:48:44+09:00,00:00:00,1725
2024-10-10T17:51:45+09:00,00:24:20,14
2024-10-10T17:55:45+09:00,00:01:34,1717
2024-10-10T17:55:54+09:00,00:24:43,1755
2024-10-10T18:01:47+09:00,00:12:49,385
2024-10-10T18:02:56+09:00,00:22:40,695
2024-10-10T18:03:26+09:00,00:20:42,3639
2024-10-10T18:03:45+09:00,00:00:00,2153
2024-10-10T18:04:17+09:00,00:00:00,896
2024-10-10T18:05:22+09:00,00:20:41,2611
2024-10-10T18:05:35+09:00,00:03:19,2934
2024-10-10T18:06:42+09:00,00:02:48,1724
2024-10-10T18:08:45+09:00,00:11:51,3637
2024-10-10T18:08:58+09:00,00:00:00,3253
2024-10-10T18:09:23+09:00,00:03:00,2879
2024-10-10T18:09:29+09:00,00:27:33,1272
2024-10-10T18:11:37+09:00,00:00:00,3418
2024-10-10T18:12:33+09:00,00:00:00,1833
2024-10-10T18:13:24+09:00,00:13:00,2220
2024-10-10T18:13:42+09:00,00:09:45,3157
2024-10-10T18:14:15+09:00,00:19:10,847
2024-10-10T18:14:38+09:00,00:00:00,520
2024-10-10T18:14:49+09:00,00:05:18,1255
2024-10-10T18:15:17+09:00,00:00:00,1321
2024-10-10T18:15:35+09:00,00:07:26,468
2024-10-10T18:15:55+09:00,00:05:01,827
2024-10-10T18:16:09+09:00,00:00:00,2952
2024-10-10T18:16:15+09:00,00:00:00,3463
2024-10-10T18:16:32+09:00,00:36:52,3501
2024-10-10T18:16:44+09:00,00:52:30,118
2024-10-10T18:16:57+09:00,00:16:07,392
2024-10-10T18:17:16+09:00,00:05:13,2778
2024-10-10T18:17:25+09:00,00:05:01,1604
2024-10-10T18:18:14+09:00,00:04:04,657
2024-10-10T18:18:40+09:00,00:00:00,1284
2024-10-10T18:19:22+09:00,00:20:33,2592
2024-10-10T18:20:06+09:00,00:13:13,2482
2024-10-10T18:22:39+09:00,00:11:23,731
2024-10-10T18:23:04+09:00,00:00:00,3562
2024-10-10T18:23:14+09:00,00:00:00,472
2024-10-10T18:26:28+09:00,00:05:51,1756
2024-10-10T18:29:15+09:00,01:00:10,1705
2024-10-10T18:32:35+09:00,00:00:00,993
2024-10-10T18:36:05+09:00,00:00:00,3229
2024-10-10T18:47:46+09:00,00:03:29,385
2024-10-10T18:50:19+09:00,00:00:00,2672
2024-10-10T18:52:03+09:00,00:00:44,3345
2024-10-10T18:53:42+09:00,00:06:45,843
2024-10-10T18:54:24+09:00,00:08:56,487
2024-10-10T19:05:51+09:00,00:00:00,1574
2024-10-10T19:07:22+09:00,00:00:00,1655
2024-10-10T19:08:14+09:00,00:00:50,2221
2024-10-10T19:10:31+09:00,00:07:11,3637
2024-10-10T19:11:40+09:00,00:00:00,1755
2024-10-10T19:11:49+09:00,00:06:36,2611
2024-10-10T19:13:04+09:00,00:05:19,468
2024-10-10T19:26:39+09:00,00:37:20,189
2024-10-10T19:32:02+09:00,00:22:37,329
2024-10-10T19:32:08+09:00,00:00:00,3639
2024-10-10T19:35:44+09:00,00:07:57,1186
2024-10-10T19:38:54+09:00,00:00:00,403
2024-10-10T19:39:14+09:00,00:12:25,1366
2024-10-10T19:39:42+09:00,00:00:00,1493
2024-10-10T19:40:33+09:00,00:27:56,3562
2024-10-10T19:41:50+09:00,00:10:36,392
2024-10-10T19:42:54+09:00,00:12:46,695
2024-10-10T19:45:08+09:00,00:07:19,437
2024-10-10T19:45:25+09:00,00:01:27,2453
2024-10-10T19:46:28+09:00,00:28:42,3157
2024-10-10T19:47:46+09:00,00:02:08,406
2024-10-10T19:55:10+09:00,00:00:00,14
2024-10-10T19:55:24+09:00,00:10:29,1755
2024-10-10T20:01:51+09:00,00:00:20,1604
2024-10-10T20:03:36+09:00,00:01:06,118
2024-10-10T20:04:40+09:00,00:00:00,3501
2024-10-10T20:04:47+09:00,00:08:30,2070
2024-10-10T20:05:35+09:00,00:00:00,3639
2024-10-10T20:05:39+09:00,00:05:28,2607
2024-10-10T20:06:19+09:00,00:34:21,657
2024-10-10T20:07:16+09:00,00:04:47,731
2024-10-10T20:08:14+09:00,00:00:02,1272
2024-10-10T20:08:50+09:00,00:01:57,861
2024-10-10T20:10:37+09:00,00:00:14,520
2024-10-10T20:11:41+09:00,00:00:00,1166
2024-10-10T20:14:07+09:00,00:00:00,1071
2024-10-10T20:18:23+09:00,00:01:30,1186
2024-10-10T20:19:17+09:00,00:00:00,3340
2024-10-10T20:24:26+09:00,00:00:17,628
2024-10-10T20:25:19+09:00,00:08:13,1705
2024-10-10T20:35:22+09:00,00:01:39,2905
2024-10-10T20:35:58+09:00,00:00:00,1655
2024-10-10T20:36:25+09:00,01:16:58,889
2024-10-10T20:54:47+09:00,00:06:48,1256
2024-10-10T20:54:51+09:00,00:20:00,2879
2024-10-10T20:55:43+09:00,00:00:00,1541
2024-10-10T21:28:34+09:00,00:36:20,1655
2024-10-10T21:29:24+09:00,00:31:31,88
2024-10-10T21:29:54+09:00,00:05:20,695
2024-10-10T21:31:56+09:00,00:00:00,1256
2024-10-10T21:33:11+09:00,00:02:25,731
2024-10-10T21:35:17+09:00,00:00:00,3340
2024-10-10T21:35:23+09:00,00:02:28,3257
2024-10-10T21:35:33+09:00,00:25:13,2607
2024-10-10T21:35:34+09:00,00:06:13,1541
2024-10-10T21:35:51+09:00,00:00:00,3538
2024-10-10T21:36:15+09:00,00:05:10,3345
2024-10-10T21:37:02+09:00,00:02:23,1001
2024-10-10T21:37:22+09:00,00:08:33,657
2024-10-10T21:37:33+09:00,00:42:45,2345
2024-10-10T21:37:40+09:00,00:00:39,392
2024-10-10T21:37:54+09:00,00:00:00,329
2024-10-10T21:38:16+09:00,00:32:23,189
2024-10-10T21:39:37+09:00,00:02:36,1539
2024-10-10T21:39:41+09:00,00:01:38,1149
2024-10-10T21:42:32+09:00,00:00:00,1604
2024-10-10T21:44:44+09:00,00:00:09,1988
2024-10-10T21:46:43+09:00,00:09:31,2879
2024-10-10T21:47:21+09:00,00:05:37,847
2024-10-10T21:48:20+09:00,00:04:00,2905
2024-10-10T21:48:47+09:00,00:00:00,2863
2024-10-10T21:49:55+09:00,00:06:53,1752
2024-10-10T21:50:06+09:00,00:06:28,3463
2024-10-10T21:51:43+09:00,00:00:00,468
2024-10-10T21:52:57+09:00,00:08:54,2611
2024-10-10T21:55:03+09:00,00:06:01,628
2024-10-10T21:55:29+09:00,00:01:13,1652
2024-10-10T21:55:47+09:00,00:04:24,2219
2024-10-10T22:20:37+09:00,00:00:00,3275
2024-10-10T23:27:40+09:00,00:11:49,2592
2024-10-11T00:11:17+09:00,12:35:22,777
2024-10-11T00:38:26+09:00,00:00:46,1186
2024-10-11T05:27:36+09:00,07:22:41,3524
2024-10-11T05:31:34+09:00,00:11:17,657
2024-10-11T05:32:11+09:00,00:00:00,695
2024-10-11T05:32:54+09:00,00:27:47,1272
2024-10-11T05:33:17+09:00,00:00:00,1150
2024-10-11T05:34:19+09:00,01:11:41,791
2024-10-11T05:35:01+09:00,00:27:39,871
2024-10-11T05:35:06+09:00,01:11:14,756
2024-10-11T05:36:02+09:00,00:23:34,1661
2024-10-11T05:44:29+09:00,00:00:00,2214
2024-10-11T05:45:54+09:00,00:00:00,1312
2024-10-11T06:00:44+09:00,00:00:09,2220
2024-10-11T06:02:26+09:00,06:47:23,703
2024-10-11T06:02:30+09:00,06:44:12,2345
2024-10-11T06:03:43+09:00,01:16:56,88
2024-10-11T06:08:22+09:00,00:00:00,847
2024-10-11T06:11:52+09:00,00:33:23,2607
2024-10-11T06:22:12+09:00,00:00:00,1145
2024-10-11T06:26:29+09:00,00:01:15,14
2024-10-11T06:27:30+09:00,00:00:00,437
2024-10-11T06:30:54+09:00,00:28:30,3451
2024-10-11T06:35:32+09:00,00:29:20,3407
2024-10-11T06:36:55+09:00,00:35:57,731
2024-10-11T06:37:40+09:00,00:00:00,2643
2024-10-11T06:40:23+09:00,00:05:15,412
2024-10-11T06:40:36+09:00,00:08:59,2269
2024-10-11T06:41:47+09:00,00:00:00,1717
2024-10-11T06:42:11+09:00,00:00:00,385
2024-10-11T06:44:21+09:00,00:10:07,189
2024-10-11T06:46:15+09:00,00:00:00,3639
2024-10-11T06:46:49+09:00,00:01:19,2401
2024-10-11T06:48:46+09:00,00:00:00,1087
2024-10-11T06:51:45+09:00,00:20:50,2934
2024-10-11T06:55:34+09:00,00:00:44,1655
2024-10-11T06:58:12+09:00,00:00:00,437
2024-10-11T07:01:24+09:00,00:00:00,2592
2024-10-11T07:02:53+09:00,00:00:00,1570
2024-10-11T07:02:59+09:00,00:21:58,1255
2024-10-11T07:04:25+09:00,00:00:00,1778
2024-10-11T07:04:42+09:00,00:00:00,657
2024-10-11T07:10:02+09:00,00:00:00,896
2024-10-11T07:11:01+09:00,00:04:03,2220
2024-10-11T07:11:26+09:00,00:00:00,1256
2024-10-11T07:19:28+09:00,00:14:44,2905
2024-10-11T07:33:02+09:00,00:00:00,403
2024-10-11T07:34:39+09:00,00:00:28,3229
2024-10-11T07:42:29+09:00,02:51:27,189
2024-10-11T07:46:04+09:00,00:58:26,628
2024-10-11T07:50:00+09:00,00:04:36,3345
2024-10-11T07:50:49+09:00,00:24:25,2952
2024-10-11T07:52:10+09:00,00:22:44,3451
2024-10-11T07:53:27+09:00,00:00:00,2592
2024-10-11T07:54:08+09:00,00:04:12,896
2024-10-11T07:55:05+09:00,00:03:04,329
2024-10-11T07:56:08+09:00,00:27:48,1755
2024-10-11T07:57:51+09:00,01:05:36,88
2024-10-11T08:01:35+09:00,00:26:44,2219
2024-10-11T08:01:43+09:00,00:00:21,1715
2024-10-11T08:04:02+09:00,04:39:08,3555
2024-10-11T08:05:12+09:00,00:00:00,1256
2024-10-11T08:06:45+09:00,01:48:58,1255
2024-10-11T08:07:05+09:00,00:27:38,695
2024-10-11T08:07:39+09:00,01:36:36,2220
2024-10-11T08:08:02+09:00,00:14:30,468
2024-10-11T08:08:05+09:00,00:11:13,437
2024-10-11T08:08:19+09:00,00:19:01,2879
2024-10-11T08:08:52+09:00,00:41:20,2607
2024-10-11T08:09:39+09:00,00:10:00,731
2024-10-11T08:11:11+09:00,00:04:03,1704
2024-10-11T08:12:42+09:00,00:13:55,392
2024-10-11T08:12:56+09:00,00:12:29,2672
2024-10-11T08:13:27+09:00,00:00:00,1717
2024-10-11T08:14:18+09:00,00:00:00,680
2024-10-11T08:14:20+09:00,00:00:00,1071
2024-10-11T08:14:43+09:00,00:30:14,657
2024-10-11T08:14:43+09:00,00:00:00,1604
2024-10-11T08:15:00+09:00,00:00:00,1652
2024-10-11T08:15:47+09:00,00:00:00,688
2024-10-11T08:15:57+09:00,00:00:00,3275
2024-10-11T08:16:35+09:00,00:00:00,2934
2024-10-11T08:16:37+09:00,00:13:10,1655
2024-10-11T08:16:38+09:00,01:33:44,2070
2024-10-11T08:19:51+09:00,00:15:33,889
2024-10-11T08:21:34+09:00,03:31:37,520
2024-10-11T08:22:00+09:00,00:04:21,1988
2024-10-11T08:22:01+09:00,00:00:00,3082
2024-10-11T08:23:31+09:00,00:00:00,1605
2024-10-11T08:24:32+09:00,00:02:02,170
2024-10-11T08:25:45+09:00,00:00:00,3560
2024-10-11T08:26:41+09:00,00:00:28,2253
2024-10-11T08:26:42+09:00,00:03:43,2611
2024-10-11T08:27:53+09:00,00:01:49,3637
2024-10-11T08:28:16+09:00,04:17:08,1705
2024-10-11T08:29:04+09:00,00:00:00,1954
2024-10-11T08:36:06+09:00,00:29:59,1256
2024-10-11T08:39:59+09:00,00:08:18,2905
2024-10-11T08:43:03+09:00,00:50:17,3345
2024-10-11T08:43:52+09:00,00:06:32,487
2024-10-11T08:50:13+09:00,01:44:17,329
2024-10-11T08:50:16+09:00,00:58:25,14
2024-10-11T08:52:29+09:00,00:20:17,523
2024-10-11T08:52:29+09:00,00:00:00,778
2024-10-11T08:53:18+09:00,00:00:00,1809
2024-10-11T08:57:11+09:00,00:00:00,2334
2024-10-11T09:03:16+09:00,00:00:00,3340
2024-10-11T09:07:51+09:00,01:09:39,2952
2024-10-11T09:11:23+09:00,00:10:41,2879
2024-10-11T09:15:47+09:00,00:00:00,688
2024-10-11T09:22:38+09:00,00:02:02,2219
2024-10-11T09:24:00+09:00,00:40:41,889
2024-10-11T09:25:06+09:00,00:21:38,2221
2024-10-11T09:25:44+09:00,02:03:30,657
2024-10-11T09:25:47+09:00,00:01:19,385
2024-10-11T09:26:44+09:00,00:00:00,1284
2024-10-11T09:27:48+09:00,00:38:50,1604
2024-10-11T09:28:58+09:00,00:36:51,1272
2024-10-11T09:29:08+09:00,00:08:22,731
2024-10-11T09:32:43+09:00,00:00:23,3253
2024-10-11T09:33:20+09:00,00:00:01,510
2024-10-11T09:35:15+09:00,00:00:01,3340
2024-10-11T09:40:15+09:00,00:00:00,365
2024-10-11T09:40:25+09:00,00:12:47,468
