dt,spend,userid
2024-09-26T13:57:19+09:00,08:00:54,2345
2024-09-26T13:57:22+09:00,01:00:58,847
2024-09-26T13:57:24+09:00,00:00:00,297
2024-09-26T13:57:29+09:00,08:42:58,3524
2024-09-26T13:57:38+09:00,00:00:19,1071
2024-09-26T13:57:42+09:00,00:25:35,1272
2024-09-26T13:58:02+09:00,00:00:00,3637
2024-09-26T13:58:15+09:00,00:00:00,62
2024-09-26T13:58:18+09:00,00:00:00,889
2024-09-26T13:58:19+09:00,00:00:00,1461
2024-09-26T13:58:30+09:00,00:00:00,852
2024-09-26T13:58:43+09:00,00:00:00,1101
2024-09-26T13:59:02+09:00,00:00:00,433
2024-09-26T13:59:11+09:00,00:17:41,2220
2024-09-26T14:00:18+09:00,00:00:00,510
2024-09-26T14:00:19+09:00,06:14:21,703
2024-09-26T14:00:26+09:00,00:00:00,2592
2024-09-26T14:01:12+09:00,00:00:00,1715
2024-09-26T14:01:23+09:00,00:00:57,1366
2024-09-26T14:01:26+09:00,00:08:07,88
2024-09-26T14:02:07+09:00,00:00:00,490
2024-09-26T14:03:01+09:00,00:00:17,2905
2024-09-26T14:03:50+09:00,00:34:35,1604
2024-09-26T14:05:08+09:00,00:00:00,447
2024-09-26T14:06:19+09:00,00:09:28,189
2024-09-26T14:07:28+09:00,00:00:00,3451
2024-09-26T14:07:37+09:00,00:45:23,2070
2024-09-26T14:08:07+09:00,00:00:00,731
2024-09-26T14:09:58+09:00,00:00:00,896
2024-09-26T14:10:13+09:00,00:46:39,657
2024-09-26T14:10:46+09:00,00:07:55,211
2024-09-26T14:12:19+09:00,00:00:00,819
2024-09-26T14:12:43+09:00,00:00:00,2719
2024-09-26T14:16:46+09:00,00:00:00,365
2024-09-26T14:19:19+09:00,00:00:00,2187
2024-09-26T14:21:27+09:00,00:00:00,3265
2024-09-26T14:21:55+09:00,00:00:00,1066
2024-09-26T14:22:49+09:00,00:00:00,2401
2024-09-26T14:23:14+09:00,00:06:12,1897
2024-09-26T14:23:36+09:00,00:00:03,3345
2024-09-26T14:25:57+09:00,00:00:00,3639
2024-09-26T14:26:19+09:00,00:01:45,14
2024-09-26T14:27:29+09:00,00:00:01,385
2024-09-26T14:29:29+09:00,00:00:00,3238
2024-09-26T14:29:58+09:00,00:00:00,3501
2024-09-26T14:30:25+09:00,03:01:07,695
2024-09-26T14:33:09+09:00,00:00:00,3555
2024-09-26T14:35:55+09:00,00:00:00,2964
2024-09-26T14:36:11+09:00,00:10:00,2631
2024-09-26T14:41:14+09:00,00:27:20,1284
2024-09-26T14:41:21+09:00,00:00:00,2973
2024-09-26T14:44:11+09:00,00:00:00,487
2024-09-26T14:44:20+09:00,00:00:00,2592
2024-09-26T14:44:21+09:00,00:00:00,777
2024-09-26T14:51:02+09:00,00:15:38,2607
2024-09-26T14:52:56+09:00,00:00:00,843
2024-09-26T14:53:14+09:00,00:00:00,2234
2024-09-26T14:53:24+09:00,00:03:59,1270
2024-09-26T14:56:07+09:00,00:00:00,731
2024-09-26T14:58:39+09:00,00:00:00,680
2024-09-26T14:59:06+09:00,00:01:02,2312
2024-09-26T14:59:48+09:00,00:00:00,1366
2024-09-26T14:59:55+09:00,00:01:47,2219
2024-09-26T14:59:58+09:00,00:39:14,385
2024-09-26T14:59:59+09:00,00:00:00,329
2024-09-26T15:00:37+09:00,00:43:56,2401
2024-09-26T15:02:04+09:00,00:07:22,2492
2024-09-26T15:03:02+09:00,00:00:01,2905
2024-09-26T15:07:39+09:00,00:00:00,88
2024-09-26T15:08:20+09:00,00:38:00,1655
2024-09-26T15:08:39+09:00,00:00:00,3257
2024-09-26T15:14:58+09:00,00:00:20,3407
2024-09-26T15:15:18+09:00,00:01:43,3405
2024-09-26T15:16:24+09:00,00:00:00,3451
2024-09-26T15:17:23+09:00,00:00:01,889
2024-09-26T15:18:10+09:00,00:23:27,437
2024-09-26T15:19:54+09:00,00:25:02,3555
2024-09-26T15:24:32+09:00,00:00:00,1229
2024-09-26T15:25:39+09:00,00:00:00,843
2024-09-26T15:25:48+09:00,00:00:00,1605
2024-09-26T15:25:56+09:00,00:10:45,365
2024-09-26T15:29:36+09:00,00:00:00,2220
2024-09-26T15:30:01+09:00,00:00:14,68
2024-09-26T15:38:57+09:00,01:01:14,896
2024-09-26T15:41:05+09:00,00:02:13,731
2024-09-26T15:41:56+09:00,00:00:00,847
2024-09-26T15:42:30+09:00,00:00:00,88
2024-09-26T15:43:43+09:00,00:19:52,657
2024-09-26T15:43:44+09:00,02:00:43,2070
2024-09-26T15:44:23+09:00,00:29:36,189
2024-09-26T15:44:57+09:00,00:00:00,537
2024-09-26T15:46:20+09:00,00:00:01,2607
2024-09-26T15:47:51+09:00,00:00:20,3345
2024-09-26T15:47:57+09:00,00:00:15,2952
2024-09-26T15:54:53+09:00,00:00:00,866
2024-09-26T15:55:08+09:00,00:03:20,3056
2024-09-26T15:56:43+09:00,00:00:00,520
2024-09-26T15:57:19+09:00,00:00:01,392
2024-09-26T16:02:15+09:00,00:00:00,2964
2024-09-26T16:02:31+09:00,00:03:33,1284
2024-09-26T16:06:00+09:00,00:00:00,3451
2024-09-26T16:09:19+09:00,00:00:31,468
2024-09-26T16:12:05+09:00,00:00:00,1429
2024-09-26T16:13:29+09:00,00:00:00,1941
2024-09-26T16:13:30+09:00,00:48:02,1272
