dt,spend,userid
2024-09-10T13:02:52+09:00,00:04:20,3157
2024-09-10T13:03:30+09:00,00:03:11,3524
2024-09-10T13:06:47+09:00,00:00:00,1432
2024-09-13T13:29:32+09:00,00:00:00,1432
2024-09-13T13:29:36+09:00,00:04:59,3157
2024-09-13T13:29:41+09:00,00:05:36,62
2024-09-13T13:30:41+09:00,00:04:37,297
2024-09-13T13:31:52+09:00,00:01:38,3524
2024-09-26T14:53:38+09:00,00:14:23,3524
2024-09-26T15:04:15+09:00,00:00:00,958
2024-09-26T15:06:21+09:00,00:01:10,3345
2024-09-26T15:06:22+09:00,00:00:00,889
2024-09-26T15:06:52+09:00,00:00:00,2345
2024-09-27T09:56:06+09:00,00:00:01,487
2024-09-27T09:56:16+09:00,08:08:08,3524
2024-09-27T09:57:08+09:00,00:32:30,412
2024-09-27T09:57:22+09:00,02:37:05,2870
2024-09-27T09:58:49+09:00,00:46:09,2719
2024-09-27T10:02:52+09:00,00:12:36,3318
2024-09-27T10:16:40+09:00,00:01:46,88
2024-09-27T10:19:52+09:00,00:00:00,3464
2024-09-27T10:20:22+09:00,00:14:21,1655
2024-09-27T10:20:51+09:00,00:12:45,520
2024-09-27T10:21:50+09:00,00:00:00,843
2024-09-27T10:56:58+09:00,00:01:59,172
2024-09-27T11:06:51+09:00,00:48:14,520
2024-09-27T11:15:11+09:00,00:04:12,2607
2024-09-27T11:15:30+09:00,00:00:04,412
2024-09-27T11:19:07+09:00,00:04:45,3345
2024-09-27T11:23:59+09:00,00:03:20,2345
2024-09-27T11:26:18+09:00,00:25:31,1601
2024-09-27T11:34:04+09:00,02:10:54,731
2024-09-27T11:34:19+09:00,01:12:20,189
2024-09-27T11:34:55+09:00,00:15:05,2934
2024-09-27T11:43:27+09:00,00:00:09,703
2024-09-27T11:48:15+09:00,00:00:00,2674
2024-09-27T11:53:58+09:00,01:33:00,3157
2024-09-27T11:57:05+09:00,00:00:00,2925
2024-09-27T11:58:55+09:00,01:32:45,2345
2024-09-27T12:00:19+09:00,00:23:03,329
2024-09-27T12:17:43+09:00,00:02:02,3345
2024-09-27T12:17:54+09:00,00:02:43,680
2024-09-27T12:18:03+09:00,00:24:12,703
2024-09-27T12:21:54+09:00,00:30:27,3044
2024-09-27T12:23:15+09:00,00:00:00,3464
2024-09-27T12:23:51+09:00,00:05:01,1604
2024-09-27T12:29:34+09:00,01:17:39,520
2024-09-27T12:44:36+09:00,00:02:01,487
2024-09-27T12:45:03+09:00,00:00:20,2326
2024-09-27T12:47:31+09:00,00:45:49,437
2024-09-27T12:58:36+09:00,00:17:06,2607
2024-09-27T13:15:13+09:00,00:00:01,412
2024-09-27T13:17:13+09:00,00:10:13,3238
2024-09-27T13:17:15+09:00,00:35:25,2736
2024-09-27T13:20:35+09:00,00:07:19,2346
2024-09-27T13:33:13+09:00,00:01:00,1272
2024-09-27T13:38:39+09:00,00:00:00,1604
2024-09-27T13:41:47+09:00,00:00:00,657
2024-09-27T13:50:31+09:00,00:03:32,1084
2024-09-27T14:00:34+09:00,00:01:02,703
2024-09-27T14:03:25+09:00,00:50:08,2345
2024-09-27T14:05:26+09:00,00:00:00,2607
2024-09-27T14:14:58+09:00,00:00:01,412
2024-09-27T14:24:49+09:00,00:27:08,657
2024-09-27T14:28:02+09:00,00:00:00,3464
2024-09-27T14:29:25+09:00,00:02:27,437
2024-09-27T14:31:50+09:00,00:00:00,189
2024-09-27T14:44:01+09:00,00:07:00,1272
2024-09-27T14:45:29+09:00,09:13:46,412
2024-09-27T14:56:15+09:00,00:32:04,2970
2024-09-27T14:58:55+09:00,00:29:16,1202
2024-09-27T14:59:56+09:00,00:24:31,2719
2024-09-27T15:07:54+09:00,00:02:55,1604
2024-09-27T15:09:54+09:00,00:00:00,2934
2024-09-27T15:11:19+09:00,00:14:21,731
2024-09-27T15:32:52+09:00,00:12:00,657
2024-09-27T15:35:51+09:00,00:01:57,88
2024-09-27T15:36:32+09:00,00:00:52,703
2024-09-27T15:42:23+09:00,00:31:45,2345
2024-09-27T15:43:31+09:00,00:02:29,704
2024-09-27T16:03:30+09:00,00:00:00,889
2024-09-27T16:04:20+09:00,00:13:23,189
2024-09-27T16:14:28+09:00,00:24:28,703
2024-09-27T16:14:55+09:00,00:02:19,88
2024-09-27T16:16:34+09:00,00:00:00,1604
2024-09-27T16:20:02+09:00,00:00:00,1655
2024-09-27T16:39:47+09:00,00:00:00,3464
2024-09-27T16:41:39+09:00,00:00:00,520
2024-09-27T16:54:30+09:00,00:01:19,2345
2024-09-27T17:12:32+09:00,00:00:00,1652
2024-09-27T17:21:27+09:00,00:00:00,703
2024-09-27T17:41:03+09:00,00:01:11,520
