dt,spend,userid
2024-09-26T14:23:33+09:00,00:13:27,62
2024-09-26T14:23:40+09:00,00:13:19,3524
2024-09-26T14:27:45+09:00,00:00:00,2607
2024-09-26T14:28:54+09:00,00:00:00,2345
2024-09-26T14:28:59+09:00,00:08:00,2426
2024-09-26T14:31:42+09:00,00:00:00,14
2024-09-26T14:32:32+09:00,00:03:13,2952
2024-09-26T14:36:33+09:00,00:00:00,1272
2024-09-27T12:37:52+09:00,04:48:40,2870
2024-09-27T12:37:58+09:00,11:20:49,3524
2024-09-27T12:38:39+09:00,04:55:27,695
2024-09-27T12:40:10+09:00,00:16:24,1272
2024-09-27T12:41:32+09:00,00:10:05,703
2024-09-27T12:46:26+09:00,00:04:00,2345
2024-09-27T13:06:07+09:00,00:00:00,189
2024-09-27T13:06:39+09:00,00:03:53,3345
2024-09-27T13:12:28+09:00,00:00:00,2607
2024-09-27T13:13:21+09:00,00:10:51,657
2024-09-27T13:22:39+09:00,00:26:14,2345
2024-09-27T13:28:47+09:00,00:54:16,931
2024-09-27T13:33:14+09:00,00:01:34,703
2024-09-27T13:40:05+09:00,00:01:18,1756
2024-09-27T13:42:57+09:00,00:00:11,88
2024-09-27T13:52:07+09:00,00:00:00,847
2024-09-27T13:53:26+09:00,00:00:00,3639
2024-09-27T14:00:58+09:00,00:20:43,3451
2024-09-27T14:03:57+09:00,00:00:00,2070
2024-09-27T14:04:43+09:00,00:00:00,296
2024-09-27T14:05:47+09:00,01:21:38,703
2024-09-27T14:07:07+09:00,00:44:44,1166
2024-09-27T14:07:42+09:00,00:00:00,2220
2024-09-27T14:07:47+09:00,00:00:00,14
2024-09-27T14:10:05+09:00,00:00:00,3562
2024-09-27T14:17:28+09:00,00:00:00,2607
2024-09-27T14:19:13+09:00,00:00:00,657
2024-09-27T14:20:42+09:00,00:00:00,88
2024-09-27T14:34:57+09:00,00:05:29,2345
2024-09-27T14:45:29+09:00,00:03:13,2070
2024-09-27T14:46:08+09:00,00:00:00,403
2024-09-27T14:46:22+09:00,00:18:51,1071
2024-09-27T14:50:19+09:00,00:00:00,1130
2024-09-27T14:52:24+09:00,00:02:14,3451
2024-09-27T15:03:31+09:00,00:00:00,731
2024-09-27T15:07:32+09:00,00:00:00,1717
2024-09-27T15:12:47+09:00,07:03:36,2345
2024-09-27T15:18:36+09:00,00:00:00,14
2024-09-27T15:24:14+09:00,00:25:57,2734
2024-09-27T15:27:12+09:00,00:00:00,2326
2024-09-27T15:29:27+09:00,00:43:37,88
2024-09-27T15:30:01+09:00,00:00:27,189
2024-09-27T15:30:39+09:00,00:00:04,706
2024-09-27T15:31:28+09:00,00:12:22,3345
2024-09-27T15:35:08+09:00,02:14:28,437
2024-09-27T15:40:59+09:00,00:00:51,1166
2024-09-27T15:47:30+09:00,00:02:05,2905
2024-09-27T15:48:48+09:00,00:01:03,1272
2024-09-27T15:49:33+09:00,00:00:00,3253
2024-09-27T15:52:49+09:00,00:00:00,520
2024-09-27T15:54:39+09:00,00:54:18,2607
2024-09-27T16:05:13+09:00,00:00:00,1071
2024-09-27T16:08:00+09:00,02:17:30,703
2024-09-27T16:12:42+09:00,00:00:00,1166
2024-09-27T16:19:59+09:00,00:00:00,1604
2024-09-27T16:20:33+09:00,00:00:00,628
2024-09-27T16:21:16+09:00,00:00:00,329
2024-09-27T16:21:45+09:00,00:00:00,2879
2024-09-27T16:22:42+09:00,00:00:04,1715
2024-09-27T16:23:06+09:00,00:13:12,847
2024-09-27T16:26:37+09:00,00:00:00,1655
2024-09-27T16:29:17+09:00,00:02:37,3555
2024-09-27T16:34:00+09:00,00:11:00,657
2024-09-27T16:37:08+09:00,01:07:21,1717
2024-09-27T16:39:21+09:00,00:00:00,447
2024-09-27T16:42:42+09:00,00:00:00,731
2024-09-27T16:44:55+09:00,00:00:00,189
2024-09-27T16:45:09+09:00,00:00:00,14
2024-09-27T16:47:08+09:00,00:00:01,88
2024-09-27T16:48:44+09:00,00:00:00,2070
2024-09-27T16:50:01+09:00,00:25:35,3345
2024-09-27T16:55:12+09:00,00:00:00,1087
2024-09-27T17:01:37+09:00,00:01:01,3253
2024-09-27T17:02:16+09:00,00:00:00,520
2024-09-27T17:07:36+09:00,01:22:23,847
2024-09-27T17:08:12+09:00,00:10:39,1071
2024-09-27T17:21:15+09:00,00:00:00,88
2024-09-27T17:22:46+09:00,00:04:42,2964
2024-09-27T17:30:06+09:00,00:00:00,1284
2024-09-27T17:32:00+09:00,00:09:52,657
2024-09-27T17:32:13+09:00,00:27:49,189
2024-09-27T17:39:56+09:00,00:28:48,1604
2024-09-27T17:40:17+09:00,00:00:00,3238
2024-09-27T17:40:38+09:00,00:14:48,1272
2024-09-27T17:41:20+09:00,00:00:00,3374
2024-09-27T17:44:58+09:00,01:08:05,14
2024-09-27T17:45:26+09:00,00:00:00,1599
2024-09-27T17:47:08+09:00,00:14:02,2070
2024-09-27T17:51:51+09:00,00:00:21,88
2024-09-27T17:56:20+09:00,00:00:20,1655
2024-09-27T17:57:25+09:00,00:30:15,2870
2024-09-27T18:04:57+09:00,00:00:00,1071
2024-09-27T18:08:49+09:00,00:14:44,1855
2024-09-27T18:09:40+09:00,00:14:01,2734
2024-09-27T18:10:39+09:00,00:00:07,3238
2024-09-27T18:10:45+09:00,00:00:00,3055
2024-09-27T18:10:46+09:00,00:00:00,2346
2024-09-27T18:12:42+09:00,00:00:40,1988
2024-09-27T18:17:11+09:00,00:00:00,1079
2024-09-27T18:18:01+09:00,00:00:35,1388
2024-09-27T18:21:37+09:00,00:00:00,695
2024-09-27T18:23:56+09:00,00:05:27,3451
2024-09-27T18:24:23+09:00,00:00:00,3257
2024-09-27T18:29:51+09:00,00:00:00,731
2024-09-27T18:31:50+09:00,00:00:00,1602
2024-09-27T18:36:38+09:00,00:23:52,2674
2024-09-27T18:40:36+09:00,00:00:00,2607
2024-09-27T18:41:49+09:00,00:01:21,3555
2024-09-27T18:44:14+09:00,00:12:29,657
2024-09-27T18:44:16+09:00,00:12:13,861
2024-09-27T18:50:11+09:00,00:00:07,2070
2024-09-27T18:51:39+09:00,00:11:45,189
2024-09-27T18:55:43+09:00,00:01:15,520
2024-09-27T18:55:57+09:00,01:11:11,703
2024-09-27T18:56:01+09:00,00:23:15,695
2024-09-27T19:00:35+09:00,00:26:50,2870
2024-09-27T19:06:07+09:00,00:00:00,3639
2024-09-27T19:07:01+09:00,00:21:55,88
2024-09-27T19:07:07+09:00,00:00:00,1409
2024-09-27T19:13:31+09:00,00:00:00,1717
2024-09-27T19:22:02+09:00,00:00:11,3451
2024-09-27T19:22:06+09:00,00:00:00,437
2024-09-27T19:26:56+09:00,00:34:01,2952
2024-09-27T19:37:35+09:00,01:45:23,3555
2024-09-27T19:46:40+09:00,00:00:11,1272
2024-09-27T20:04:41+09:00,00:28:02,437
2024-09-27T20:05:48+09:00,00:00:00,3451
2024-09-27T20:06:06+09:00,00:00:00,189
2024-09-27T20:06:25+09:00,00:27:17,14
2024-09-27T20:31:33+09:00,00:00:01,889
2024-09-27T20:32:12+09:00,00:00:00,3317
2024-09-27T20:41:39+09:00,00:00:00,695
2024-09-27T20:58:23+09:00,00:00:00,657
2024-09-27T20:58:53+09:00,00:00:00,1604
2024-09-27T21:04:56+09:00,00:00:39,2401
2024-09-27T21:08:57+09:00,00:16:02,2070
2024-09-27T21:18:43+09:00,00:23:30,14
2024-09-27T21:18:45+09:00,00:25:13,437
2024-09-27T21:25:01+09:00,00:05:28,189
2024-09-27T21:27:12+09:00,00:04:01,847
2024-09-27T21:37:11+09:00,00:00:06,703
2024-09-27T21:39:08+09:00,00:00:00,211
2024-09-27T21:40:38+09:00,00:00:00,3451
2024-09-27T21:52:30+09:00,00:00:00,3345
2024-09-27T22:04:31+09:00,00:00:00,3555
2024-09-27T22:13:15+09:00,00:00:00,1166
2024-09-27T22:14:34+09:00,00:00:00,657
2024-09-27T22:17:34+09:00,00:00:00,1272
2024-09-27T22:20:20+09:00,00:02:34,189
2024-09-27T22:23:24+09:00,00:00:36,2346
2024-09-27T22:23:45+09:00,00:00:00,1897
2024-09-27T22:24:00+09:00,00:00:00,3238
2024-09-27T23:00:49+09:00,00:00:00,189
2024-09-27T23:12:13+09:00,00:00:01,704
2024-09-27T23:48:33+09:00,00:00:00,703
2024-09-28T00:00:35+09:00,02:47:30,3524
2024-09-28T00:01:54+09:00,00:00:00,1166
2024-09-28T00:03:50+09:00,00:00:24,695
2024-09-28T00:06:51+09:00,00:00:00,2070
2024-09-28T00:08:32+09:00,00:00:00,703
2024-09-28T00:26:32+09:00,00:00:00,3451
2024-09-28T00:35:58+09:00,00:15:05,189
2024-09-28T00:35:59+09:00,00:14:57,2345
2024-09-28T00:46:04+09:00,00:01:30,14
2024-09-28T00:51:44+09:00,00:00:00,2952
2024-09-28T00:53:17+09:00,00:00:00,2879
2024-09-28T01:33:34+09:00,00:12:02,3555
2024-09-28T01:53:26+09:00,00:03:58,14
2024-09-28T01:54:29+09:00,00:12:34,2345
2024-09-28T01:54:45+09:00,00:00:01,889
2024-09-28T03:44:42+09:00,00:19:01,1717
2024-09-28T04:27:14+09:00,00:00:00,2070
2024-09-28T04:27:33+09:00,00:00:00,189
2024-09-28T04:54:51+09:00,19:05:00,3524
2024-09-28T05:30:53+09:00,00:00:01,657
2024-09-28T05:51:45+09:00,00:00:00,1717
2024-09-28T06:04:16+09:00,00:29:57,1655
2024-09-28T06:12:03+09:00,00:06:32,14
2024-09-28T06:13:57+09:00,00:00:00,2345
2024-09-28T06:21:04+09:00,00:00:00,703
2024-09-28T06:54:18+09:00,05:39:15,1717
2024-09-28T06:58:14+09:00,00:00:00,2934
2024-09-28T06:59:05+09:00,00:18:40,695
2024-09-28T07:03:19+09:00,00:06:23,189
2024-09-28T07:19:17+09:00,00:09:13,703
2024-09-28T07:20:05+09:00,00:00:00,14
2024-09-28T07:20:58+09:00,00:07:00,2345
2024-09-28T07:22:18+09:00,00:00:00,657
2024-09-28T07:41:50+09:00,00:00:00,62
2024-09-28T07:57:54+09:00,09:45:51,695
2024-09-28T08:00:28+09:00,00:00:24,1655
2024-09-28T08:03:51+09:00,00:35:11,703
2024-09-28T08:04:14+09:00,00:01:01,3555
2024-09-28T08:06:25+09:00,00:04:50,1604
2024-09-28T08:08:12+09:00,00:00:00,2070
2024-09-28T08:08:40+09:00,04:24:56,2345
2024-09-28T08:19:22+09:00,00:00:00,731
2024-09-28T08:20:14+09:00,03:40:44,2870
2024-09-28T08:22:10+09:00,00:16:41,437
2024-09-28T08:34:19+09:00,00:02:33,680
2024-09-28T08:36:54+09:00,00:00:00,2661
