dt,spend,userid
2024-08-27T17:56:11+09:00,00:00:00,3157
2024-09-26T16:36:33+09:00,00:00:00,437
2024-09-26T16:36:33+09:00,00:36:04,2345
2024-09-26T16:36:55+09:00,00:20:20,3524
2024-09-26T16:37:47+09:00,00:01:00,297
2024-09-26T16:38:30+09:00,00:00:01,2070
2024-09-26T16:39:31+09:00,00:00:00,2905
2024-09-26T16:39:34+09:00,00:00:00,468
2024-09-26T16:39:41+09:00,00:00:00,703
2024-09-26T16:40:47+09:00,00:01:01,3055
2024-09-26T16:46:19+09:00,00:13:11,88
2024-09-26T16:49:14+09:00,00:10:17,2607
2024-09-26T16:57:33+09:00,00:00:00,1604
2024-09-26T17:05:45+09:00,00:00:00,847
2024-09-26T17:39:12+09:00,00:00:00,3524
2024-09-26T18:03:33+09:00,00:00:15,3418
2024-09-26T18:39:21+09:00,00:16:18,3524
2024-09-27T03:50:59+09:00,00:00:00,3524
2024-09-27T07:48:53+09:00,09:58:37,3524
2024-09-27T07:48:59+09:00,00:00:35,703
2024-09-27T08:35:26+09:00,00:00:00,2345
2024-09-27T08:41:55+09:00,01:10:32,329
2024-09-27T08:42:24+09:00,00:00:00,2607
2024-09-27T09:08:06+09:00,00:00:00,88
2024-09-27T09:20:56+09:00,00:03:04,703
2024-09-27T09:40:32+09:00,00:00:00,2346
2024-09-27T09:42:29+09:00,00:00:00,1432
2024-09-27T10:34:22+09:00,00:37:21,847
2024-09-27T10:36:07+09:00,00:00:00,520
2024-09-27T10:39:12+09:00,00:00:00,3345
2024-09-27T10:55:06+09:00,00:00:00,2345
2024-09-27T11:07:30+09:00,00:50:46,520
2024-09-27T11:13:06+09:00,00:07:39,1988
2024-09-27T11:20:24+09:00,00:24:06,88
2024-09-27T12:01:20+09:00,00:55:03,657
2024-09-27T12:02:39+09:00,00:36:12,703
2024-09-27T12:16:23+09:00,00:00:00,189
2024-09-27T12:17:22+09:00,00:00:00,2303
2024-09-27T12:17:58+09:00,00:10:37,3241
2024-09-27T12:26:23+09:00,00:00:00,847
2024-09-27T12:37:52+09:00,01:23:55,88
2024-09-27T12:43:29+09:00,00:00:00,2345
2024-09-27T12:51:34+09:00,00:56:43,1605
2024-09-27T12:52:14+09:00,00:48:04,3019
2024-09-27T12:52:17+09:00,00:00:01,296
2024-09-27T13:05:15+09:00,00:00:00,847
2024-09-27T13:09:24+09:00,00:00:00,703
2024-09-27T13:13:39+09:00,00:09:05,2607
2024-09-27T13:14:02+09:00,01:14:36,2345
2024-09-27T13:40:08+09:00,03:34:28,520
2024-09-27T13:51:28+09:00,00:00:00,703
2024-09-27T14:21:42+09:00,00:00:00,3345
2024-09-27T14:45:49+09:00,00:32:24,703
2024-09-27T14:50:27+09:00,00:00:00,1115
2024-09-27T14:52:17+09:00,00:00:00,437
2024-09-27T14:55:17+09:00,00:13:42,88
2024-09-27T15:55:20+09:00,00:00:00,14
2024-09-27T16:07:35+09:00,00:00:20,403
2024-09-27T16:10:24+09:00,01:14:35,703
2024-09-27T16:28:20+09:00,00:00:00,3464
2024-09-27T16:40:35+09:00,00:00:00,2303
2024-09-27T17:23:46+09:00,00:00:00,2607
2024-09-27T18:23:08+09:00,00:00:00,695
2024-09-27T18:45:17+09:00,00:00:00,2345
2024-09-27T18:51:22+09:00,00:38:19,3524
2024-09-27T18:56:54+09:00,00:00:00,2952
2024-09-27T19:14:25+09:00,00:00:00,88
2024-09-27T19:25:30+09:00,00:00:00,2341
2024-09-27T21:59:59+09:00,00:00:00,3524
2024-09-28T03:32:53+09:00,00:00:00,385
2024-09-28T03:52:56+09:00,00:00:00,3524
2024-09-28T06:25:16+09:00,00:00:00,3524
2024-09-28T07:48:42+09:00,09:25:21,3524
2024-09-28T07:55:41+09:00,00:00:00,2345
2024-09-28T08:12:49+09:00,01:08:54,703
2024-09-28T08:21:12+09:00,00:00:00,385
2024-09-28T08:32:29+09:00,00:00:09,3040
2024-09-28T08:35:31+09:00,00:03:02,520
2024-09-28T08:42:56+09:00,04:41:37,2345
